what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1393998414728
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1393998418687
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1393998419254
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1393998425172
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.add.block.comment",1393998436133
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1393998437048
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1393998483643
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1393998502999
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1393998531652
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1393998532520
error,log,,,"Could not write metadata for '/sphinx'.",1393998535421
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393998535467
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393998537245
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1393998690421
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1393998721790
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1393999168069
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1393999172374
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1393999173472
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1393999193670
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1393999244630
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1393999246058
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1393999246908
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1393999248807
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393999254098
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393999254312
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1393999256659
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1393999264011
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393999318516
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393999429211
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1393999462589
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1393999463512
error,log,,,"Could not write metadata for '/sphinx'.",1393999473539
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393999473606
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393999475596
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1393999480186
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1393999482136
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1393999483201
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1393999499300
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1393999511085
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1393999512866
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1393999546506
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1393999549757
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1393999550558
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1393999596103
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1393999600414
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393999614023
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393999616379
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1393999616791
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1393999617707
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393999620010
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393999620213
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393999630097
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393999641184
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1393999643337
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1393999644293
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393999651232
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393999651396
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393999659567
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393999660487
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393999662239
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393999665903
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1393999667056
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1393999667700
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1393999668678
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1393999674570
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1393999676013
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393999680115
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393999680330
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393999687994
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393999690072
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1393999700731
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1393999703332
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1393999703929
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1393999704587
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1393999715304
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1393999718699
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1393999721285
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393999723601
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393999725903
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1393999726342
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1393999729856
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1393999731133
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393999747343
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393999750678
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1393999753568
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1393999754151
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1393999754982
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1393999775816
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1393999775950
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1393999782756
error,log,,,"Could not write metadata for '/sphinx'.",1393999783219
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393999783256
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393999784406
