what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1391379906599
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1391379907166
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1391379927018
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1391379927690
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391379931071
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391379933345
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391379938699
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391379948613
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1391379948641
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391379950751
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391379954279
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391380020088
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391380027973
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391380038591
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391380061992
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1391380062167
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1391380097806
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391380105610
error,log,,,"Could not write metadata for '/sphinx'.",1391380164796
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391380181596
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391380183918
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391380678678
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391380973292
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391384487130
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391384487890
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391384492242
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391384497355
closed,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391384500424
error,log,,,"Problems saving workspace",1391384503513
error,log,,,"Problems occurred while trying to save the state of the workbench.",1391384503516
stopped,bundle,org.eclipse.m2e.logback.configuration,1.0.200.20111228-1245,"org.eclipse.m2e.logback.configuration",1391384503635
stopped,bundle,org.eclipse.m2e.discovery,1.0.200.20111228-1245,"org.eclipse.m2e.discovery",1391384503636
stopped,bundle,org.eclipse.m2e.refactoring,1.0.200.20111228-1245,"org.eclipse.m2e.refactoring",1391384503636
stopped,bundle,org.eclipse.m2e.editor,1.0.200.20111228-1245,"org.eclipse.m2e.editor",1391384503636
stopped,bundle,org.eclipse.m2e.editor.xml,1.0.200.20111228-1245,"org.eclipse.m2e.editor.xml",1391384503637
stopped,bundle,org.eclipse.m2e.jdt,1.0.200.20111228-1245,"org.eclipse.m2e.jdt",1391384503727
stopped,bundle,org.eclipse.m2e.launching,1.0.200.20111228-1245,"org.eclipse.m2e.launching",1391384503727
stopped,bundle,org.eclipse.m2e.usagedata,1.0.200.20111228-1245,"org.eclipse.m2e.usagedata",1391384503727
stopped,bundle,overlay.com.android.ide.eclipse.adt.overlay,18.0.0.v201203301601-306762,"overlay.com.android.ide.eclipse.adt.overlay",1391384503759
stopped,bundle,com.android.ide.eclipse.adt,18.0.0.v201203301601-306762,"com.android.ide.eclipse.adt",1391384503759
activated,perspective,org.eclipse.jdt.ui,,"org.eclipse.jdt.ui.JavaPerspective",1391400963490
started,bundle,org.eclipse.osgi,3.7.2.v20120110-1415,"org.eclipse.osgi",1391400963491
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20110815-1438,"org.eclipse.equinox.simpleconfigurator",1391400963492
started,bundle,com.ibm.icu,4.4.2.v20110823,"com.ibm.icu",1391400963492
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1391400963492
