what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1386570268391
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1386573570605
activated,perspective,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.JavaPerspective",1386573576463
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1386574133609
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1386574212579
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1386574215781
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1386574710629
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1386574948207
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1386574966520
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1386575055160
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1386575091341
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1386575091375
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1386575096979
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1386575097641
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1386575302720
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1386575311589
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1386609273942
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1386609275144
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1386609696637
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1386609697829
closed,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1386609701823
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1386609702293
stopped,bundle,org.eclipse.m2e.logback.configuration,1.0.200.20111228-1245,"org.eclipse.m2e.logback.configuration",1386609702686
stopped,bundle,org.eclipse.m2e.discovery,1.0.200.20111228-1245,"org.eclipse.m2e.discovery",1386609702719
